,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
2090,Tetris,shox,0,0,0,0,0,0,CT,27
2091,Tetris,shox,1,1,0,72,100,-28,T,27
2092,Jungle Plant,shox,0,0,0,0,0,0,CT,27
2093,Jungle Plant,shox,0,0,0,0,0,0,T,27
2094,Bottom Connector,nafany,0,2,-2,0,200,-200,CT,29
2095,Bottom Connector,nafany,0,0,0,0,0,0,T,29
2096,Default A,nafany,0,0,0,0,0,0,CT,29
2097,Default A,nafany,0,1,-1,0,100,-100,T,29
2098,Close A Ramp,nafany,0,1,-1,67,100,-33,CT,29
2099,Close A Ramp,nafany,0,0,0,0,0,0,T,29
2100,Snipers Nest,nafany,1,0,1,100,0,100,CT,29
2101,Snipers Nest,nafany,1,0,1,75,26,49,T,29
2102,Stairs Palace Peek,nafany,1,2,-1,77,103,-26,CT,29
2103,Stairs Palace Peek,nafany,0,0,0,0,0,0,T,29
2104,Left Side Platform,nafany,0,0,0,0,0,0,CT,29
2105,Left Side Platform,nafany,1,1,0,47,86,-39,T,29
2106,Bench,nafany,1,0,1,121,0,121,CT,29
2107,Bench,nafany,0,0,0,0,0,0,T,29
2108,Mid Close Connector,nafany,1,2,-1,181,200,-19,CT,29
2109,Mid Close Connector,nafany,0,0,0,0,0,0,T,29
2110,CT Catwalk,nafany,0,0,0,0,0,0,CT,29
2111,CT Catwalk,nafany,1,1,0,181,99,82,T,29
2112,Catwalk T Aparments Peek,nafany,0,0,0,0,0,0,CT,29
2113,Catwalk T Aparments Peek,nafany,1,1,0,100,119,-19,T,29
2114,Back Left B Site From T's' Perspective,nafany,0,0,0,0,0,0,CT,29
2115,Back Left B Site From T's' Perspective,nafany,0,0,0,0,0,0,T,29
2116,Close Left CT A Ramp,nafany,0,0,0,0,0,0,CT,29
2117,Close Left CT A Ramp,nafany,0,1,-1,0,72,-72,T,29
2118,Bottom Mid Ladder Room Peek,nafany,1,0,1,100,52,48,CT,29
2119,Bottom Mid Ladder Room Peek,nafany,0,0,0,0,0,0,T,29
2120,Snipers Palace Peek,nafany,0,0,0,0,0,0,CT,29
2121,Snipers Palace Peek,nafany,0,1,-1,0,100,-100,T,29
2122,Top Connector,nafany,0,0,0,0,0,0,CT,29
2123,Top Connector,nafany,0,1,-1,0,74,-74,T,29
2124,Top Mid Left Side,nafany,0,0,0,0,0,0,CT,29
2125,Top Mid Left Side,nafany,0,1,-1,0,100,-100,T,29
2126,Close Right Market Window,nafany,0,0,0,0,0,0,CT,29
2127,Close Right Market Window,nafany,0,0,0,0,0,0,T,29
2128,Catwalk Connector Peek,nafany,0,0,0,0,0,0,CT,29
2129,Catwalk Connector Peek,nafany,1,1,0,100,100,0,T,29
2130,Sandwhich,nafany,0,0,0,0,0,0,CT,29
2131,Sandwhich,nafany,0,0,0,0,0,0,T,29
2132,Underneath B apps plat,nafany,0,1,-1,0,100,-100,CT,29
2133,Underneath B apps plat,nafany,0,0,0,53,0,53,T,29
2134,Middle Bench,nafany,0,0,0,0,0,0,CT,29
2135,Middle Bench,nafany,0,0,0,0,0,0,T,29
2136,Ladder Room Catwalk Side,nafany,0,0,0,0,0,0,CT,29
2137,Ladder Room Catwalk Side,nafany,0,0,0,0,0,0,T,29
2138,Bottom Stairs,nafany,0,0,0,44,0,44,CT,29
2139,Bottom Stairs,nafany,0,0,0,0,0,0,T,29
2140,Top Balcony,nafany,0,0,0,0,0,0,CT,29
2141,Top Balcony,nafany,0,1,-1,0,100,-100,T,29
2142,Deep Catwalk,nafany,0,1,-1,0,100,-100,CT,29
2143,Deep Catwalk,nafany,0,0,0,0,0,0,T,29
2144,Top Mid,nafany,0,0,0,0,0,0,CT,29
2145,Top Mid,nafany,0,1,-1,8,120,-112,T,29
2146,Arch,nafany,0,0,0,0,0,0,CT,29
2147,Arch,nafany,0,0,0,0,0,0,T,29
2148,CT Deep Catwalk Mid peek,nafany,0,1,-1,0,100,-100,CT,29
2149,CT Deep Catwalk Mid peek,nafany,0,0,0,0,0,0,T,29
2150,T Palace Stairs Peek,nafany,0,0,0,0,0,0,CT,29
2151,T Palace Stairs Peek,nafany,0,1,-1,0,100,-100,T,29
2152,Top Mid Catwalk,nafany,0,0,0,0,0,0,CT,29
2153,Top Mid Catwalk,nafany,0,0,0,0,0,0,T,29
2154,CT Outside Market,nafany,0,0,0,0,0,0,CT,29
2155,CT Outside Market,nafany,0,0,0,0,0,0,T,29
2156,Leftside Connector,nafany,0,1,-1,32,100,-68,CT,29
2157,Leftside Connector,nafany,0,0,0,0,0,0,T,29
2158,Top Balcony,JACKZ,2,1,1,178,100,78,CT,35
2159,Top Balcony,JACKZ,0,1,-1,0,73,-73,T,35
2160,Left Side Platform,JACKZ,0,1,-1,0,109,-109,CT,35
2161,Left Side Platform,JACKZ,1,0,1,100,60,40,T,35
2162,A Site,JACKZ,0,0,0,0,0,0,CT,35
2163,A Site,JACKZ,0,2,-2,0,154,-154,T,35
2164,Deep T Apps,JACKZ,0,2,-2,0,190,-190,CT,35
2165,Deep T Apps,JACKZ,0,0,0,0,0,0,T,35
2166,Catwalk Connector Peek,JACKZ,0,2,-2,0,200,-200,CT,35
2167,Catwalk Connector Peek,JACKZ,0,0,0,0,0,0,T,35
2168,Close Market door,JACKZ,2,1,1,194,100,94,CT,35
2169,Close Market door,JACKZ,0,0,0,0,0,0,T,35
2170,Bottom Stairs,JACKZ,0,0,0,0,0,0,CT,35
2171,Bottom Stairs,JACKZ,1,1,0,100,63,37,T,35
2172,CT Deep Catwalk Mid peek,JACKZ,0,1,-1,51,100,-49,CT,35
2173,CT Deep Catwalk Mid peek,JACKZ,0,0,0,0,0,0,T,35
2174,T Palace Stairs Peek,JACKZ,0,0,0,0,0,0,CT,35
2175,T Palace Stairs Peek,JACKZ,1,1,0,100,127,-27,T,35
2176,Back B Site Peeking Apps/Plat,JACKZ,0,0,0,0,0,0,CT,35
2177,Back B Site Peeking Apps/Plat,JACKZ,0,0,0,0,0,0,T,35
2178,CT Catwalk,JACKZ,1,0,1,100,0,100,CT,35
2179,CT Catwalk,JACKZ,0,0,0,0,0,0,T,35
2180,Triple Box,JACKZ,0,0,0,0,0,0,CT,35
2181,Triple Box,JACKZ,0,1,-1,81,100,-19,T,35
2182,Top Mid towards Apps,JACKZ,0,0,0,0,0,0,CT,35
2183,Top Mid towards Apps,JACKZ,0,1,-1,0,100,-100,T,35
2184,CT Left Side,JACKZ,0,0,0,0,0,0,CT,35
2185,CT Left Side,JACKZ,0,1,-1,63,100,-37,T,35
2186,Right Side Platform,JACKZ,1,1,0,119,100,19,CT,35
2187,Right Side Platform,JACKZ,0,0,0,0,0,0,T,35
2188,Snipers Palace Peek,JACKZ,0,0,0,0,0,0,CT,35
2189,Snipers Palace Peek,JACKZ,0,0,0,0,0,0,T,35
2190,Tetris,JACKZ,0,0,0,0,0,0,CT,35
2191,Tetris,JACKZ,0,1,-1,0,99,-99,T,35
2192,T Spawn A Ramp,JACKZ,0,0,0,0,0,0,CT,35
2193,T Spawn A Ramp,JACKZ,0,0,0,0,0,0,T,35
2194,Arch,JACKZ,0,0,0,0,0,0,CT,35
2195,Arch,JACKZ,0,0,0,20,0,20,T,35
2196,A Site Exposed to Stairs Connector Cat,JACKZ,0,0,0,0,0,0,CT,35
2197,A Site Exposed to Stairs Connector Cat,JACKZ,1,1,0,122,100,22,T,35
2198,Behind Big Boxes,JACKZ,0,0,0,0,0,0,CT,35
2199,Behind Big Boxes,JACKZ,0,1,-1,41,129,-88,T,35
2200,Mid Close Connector,JACKZ,0,0,0,0,0,0,CT,35
2201,Mid Close Connector,JACKZ,0,0,0,0,0,0,T,35
2202,Default A,JACKZ,0,0,0,0,0,0,CT,35
2203,Default A,JACKZ,0,1,-1,0,95,-95,T,35
2204,Deep Jungle,JACKZ,0,1,-1,0,100,-100,CT,35
2205,Deep Jungle,JACKZ,0,0,0,42,0,42,T,35
2206,Top Mid Boxes Right Side Peek,JACKZ,0,0,0,0,0,0,CT,35
2207,Top Mid Boxes Right Side Peek,JACKZ,1,1,0,100,143,-43,T,35
2208,B Site Default Plant,JACKZ,0,1,-1,12,100,-88,CT,35
2209,B Site Default Plant,JACKZ,0,0,0,0,0,0,T,35
2210,Close Left CT A Ramp,JACKZ,0,0,0,0,0,0,CT,35
2211,Close Left CT A Ramp,JACKZ,0,0,0,26,0,26,T,35
2212,Ticketbooth ,JACKZ,1,0,1,22,0,22,CT,35
2213,Ticketbooth ,JACKZ,1,0,1,100,0,100,T,35
2214,Murder Hole,JACKZ,0,1,-1,0,100,-100,CT,35
2215,Murder Hole,JACKZ,0,0,0,0,0,0,T,35
2216,A Ramp,JACKZ,1,1,0,136,100,36,CT,35
2217,A Ramp,JACKZ,0,0,0,0,47,-47,T,35
2218,Top STairs,JACKZ,0,0,0,0,0,0,CT,35
2219,Top STairs,JACKZ,0,1,-1,0,91,-91,T,35
2220,Bottom Connector,JACKZ,0,0,0,0,0,0,CT,35
2221,Bottom Connector,JACKZ,0,0,0,0,0,0,T,35
2222,Back Left B Site From T's' Perspective,JACKZ,0,0,0,0,0,0,CT,35
2223,Back Left B Site From T's' Perspective,JACKZ,0,1,-1,0,29,-29,T,35
2224,Underpass,JACKZ,0,1,-1,79,74,5,CT,35
2225,Underpass,JACKZ,0,0,0,0,0,0,T,35
2226,Deep Catwalk,rain,0,0,0,0,0,0,CT,23
2227,Deep Catwalk,rain,0,2,-2,26,200,-174,T,23
2228,Close A Ramp,rain,0,0,0,0,0,0,CT,23
2229,Close A Ramp,rain,0,1,-1,19,100,-81,T,23
2230,A Ramp,rain,0,0,0,0,0,0,CT,23
2231,A Ramp,rain,0,0,0,51,0,51,T,23
2232,A Site,rain,1,0,1,100,27,73,CT,23
2233,A Site,rain,0,0,0,0,0,0,T,23
2234,Under balcony,rain,1,2,-1,120,188,-68,CT,23
2235,Under balcony,rain,0,0,0,0,0,0,T,23
2236,Deep T Apps,rain,0,0,0,0,0,0,CT,23
2237,Deep T Apps,rain,0,0,0,0,0,0,T,23
2238,Default A,rain,0,0,0,0,0,0,CT,23
2239,Default A,rain,1,2,-1,171,200,-29,T,23
2240,Snipers Nest,rain,0,0,0,0,0,0,CT,23
2241,Snipers Nest,rain,0,0,0,0,0,0,T,23
2242,Apartments Right CT Corner,rain,0,0,0,0,0,0,CT,23
2243,Apartments Right CT Corner,rain,0,1,-1,0,100,-100,T,23
2244,Triple Box,rain,1,0,1,100,7,93,CT,23
2245,Triple Box,rain,0,1,-1,43,15,28,T,23
2246,Bench,rain,0,0,0,0,0,0,CT,23
2247,Bench,rain,0,0,0,0,0,0,T,23
2248,Ladder Room Catwalk Side,rain,0,0,0,0,0,0,CT,23
2249,Ladder Room Catwalk Side,rain,0,0,0,0,0,0,T,23
2250,Catwalk Connector Peek,rain,0,0,0,0,0,0,CT,23
2251,Catwalk Connector Peek,rain,1,0,1,92,0,92,T,23
2252,Murder Hole,rain,0,0,0,0,0,0,CT,23
2253,Murder Hole,rain,0,0,0,0,0,0,T,23
2254,Close Market door,rain,0,0,0,0,0,0,CT,23
2255,Close Market door,rain,0,0,0,0,0,0,T,23
2256,Bottom Stairs,rain,0,0,0,0,0,0,CT,23
2257,Bottom Stairs,rain,0,1,-1,0,100,-100,T,23
2258,Top Balcony,rain,1,0,1,116,12,104,CT,23
2259,Top Balcony,rain,0,0,0,0,0,0,T,23
2260,A Site Exposed to Stairs Connector Cat,rain,1,1,0,58,100,-42,CT,23
2261,A Site Exposed to Stairs Connector Cat,rain,0,0,0,0,0,0,T,23
2262,Deep CT,rain,0,0,0,0,0,0,CT,23
2263,Deep CT,rain,0,0,0,0,0,0,T,23
2264,Ticketbooth ,rain,0,0,0,0,0,0,CT,23
2265,Ticketbooth ,rain,0,0,0,0,0,0,T,23
2266,Balcony Boaxes,rain,1,1,0,100,73,27,CT,23
2267,Balcony Boaxes,rain,0,0,0,26,0,26,T,23
2268,T Palace Stairs Peek,rain,0,0,0,0,0,0,CT,23
2269,T Palace Stairs Peek,rain,0,1,-1,0,100,-100,T,23
2270,T Deep Apps Underpass/Apps Peek,rain,0,0,0,0,0,0,CT,23
2271,T Deep Apps Underpass/Apps Peek,rain,2,1,1,76,126,-50,T,23
2272,Chair,rain,0,0,0,0,0,0,CT,23
2273,Chair,rain,0,1,-1,37,99,-62,T,23
2274,A Site,Bymas,1,1,0,150,127,23,CT,23
2275,A Site,Bymas,0,1,-1,0,100,-100,T,23
2276,Sandwhich,Bymas,3,2,1,314,200,114,CT,23
2277,Sandwhich,Bymas,0,0,0,0,0,0,T,23
2278,Close A Ramp,Bymas,2,2,0,269,200,69,CT,23
2279,Close A Ramp,Bymas,0,0,0,0,0,0,T,23
2280,Default A,Bymas,0,1,-1,0,100,-100,CT,23
2281,Default A,Bymas,1,0,1,73,0,73,T,23
2282,T Palace Stairs Peek,Bymas,0,0,0,0,0,0,CT,23
2283,T Palace Stairs Peek,Bymas,0,0,0,0,0,0,T,23
2284,CT Deep Catwalk Mid peek,Bymas,0,0,0,0,0,0,CT,23
2285,CT Deep Catwalk Mid peek,Bymas,1,1,0,61,100,-39,T,23
2286,Deep Catwalk,Bymas,0,0,0,0,0,0,CT,23
2287,Deep Catwalk,Bymas,2,1,1,182,86,96,T,23
2288,A Ramp,Bymas,1,1,0,43,60,-17,CT,23
2289,A Ramp,Bymas,0,0,0,0,0,0,T,23
2290,Top Balcony,Bymas,2,1,1,263,103,160,CT,23
2291,Top Balcony,Bymas,0,0,0,0,0,0,T,23
2292,Close Market door,Bymas,0,2,-2,61,200,-139,CT,23
2293,Close Market door,Bymas,0,0,0,0,0,0,T,23
2294,T Deep apps,Bymas,0,0,0,0,0,0,CT,23
2295,T Deep apps,Bymas,0,1,-1,0,100,-100,T,23
2296,Top Mid Left Side,Bymas,0,0,0,0,0,0,CT,23
2297,Top Mid Left Side,Bymas,0,1,-1,0,93,-93,T,23
2298,Top Mid Right Side,Bymas,0,0,0,0,0,0,CT,23
2299,Top Mid Right Side,Bymas,0,1,-1,65,97,-32,T,23
2300,Triple Box,Bymas,0,0,0,0,0,0,CT,23
2301,Triple Box,Bymas,0,0,0,0,0,0,T,23
2302,Catwalk Connector Peek,Bymas,0,1,-1,0,100,-100,CT,23
2303,Catwalk Connector Peek,Bymas,0,0,0,0,0,0,T,23
2304,Bench,Bymas,0,0,0,0,0,0,CT,23
2305,Bench,Bymas,0,0,0,0,0,0,T,23
2306,Bench Closer to Tribox,Bymas,0,0,0,0,0,0,CT,23
2307,Bench Closer to Tribox,Bymas,0,1,-1,0,0,0,T,23
2308,Balcony Boaxes,Bymas,0,0,0,0,0,0,CT,23
2309,Balcony Boaxes,Bymas,0,0,0,0,0,0,T,23
2310,Bottom Stairs,Bymas,0,1,-1,48,100,-52,CT,23
2311,Bottom Stairs,Bymas,0,0,0,0,0,0,T,23
2312,T Spawn A Ramp,Bymas,0,0,0,0,0,0,CT,23
2313,T Spawn A Ramp,Bymas,0,0,0,0,0,0,T,23
2314,Tetris,Bymas,2,0,2,200,0,200,CT,23
2315,Tetris,Bymas,0,0,0,0,0,0,T,23
2316,T Deep Apps Underpass/Apps Peek,Bymas,0,0,0,0,0,0,CT,23
2317,T Deep Apps Underpass/Apps Peek,Bymas,0,1,-1,0,100,-100,T,23
2318,Deep T Apps,dexter,1,2,-1,100,200,-100,CT,23
2319,Deep T Apps,dexter,0,0,0,0,0,0,T,23
2320,Default A,dexter,0,0,0,0,0,0,CT,23
2321,Default A,dexter,0,0,0,0,0,0,T,23
2322,Top Balcony,dexter,0,0,0,0,0,0,CT,23
2323,Top Balcony,dexter,0,0,0,0,0,0,T,23
2324,Ticketbooth ,dexter,1,1,0,100,100,0,CT,23
2325,Ticketbooth ,dexter,0,0,0,0,0,0,T,23
2326,Mid Close Connector,dexter,0,1,-1,0,100,-100,CT,23
2327,Mid Close Connector,dexter,0,1,-1,0,100,-100,T,23
2328,A Site Exposed to Stairs Connector Cat,dexter,0,0,0,0,0,0,CT,23
2329,A Site Exposed to Stairs Connector Cat,dexter,0,1,-1,0,75,-75,T,23
2330,Bottom Stairs,dexter,0,0,0,0,0,0,CT,23
2331,Bottom Stairs,dexter,0,1,-1,0,100,-100,T,23
2332,Apartments Right CT Corner,dexter,0,0,0,0,0,0,CT,23
2333,Apartments Right CT Corner,dexter,1,1,0,100,100,0,T,23
2334,Catwalk Connector Peek,dexter,0,0,0,0,0,0,CT,23
2335,Catwalk Connector Peek,dexter,0,0,0,0,0,0,T,23
2336,Left Side Platform,dexter,0,1,-1,46,86,-40,CT,23
2337,Left Side Platform,dexter,0,0,0,0,34,-34,T,23
2338,Top Mid Left Side,dexter,0,0,0,0,0,0,CT,23
2339,Top Mid Left Side,dexter,0,1,-1,0,1,-1,T,23
2340,Snipers Palace Peek,dexter,0,1,-1,0,25,-25,CT,23
2341,Snipers Palace Peek,dexter,0,0,0,0,0,0,T,23
2342,Ladder Room Catwalk Side,dexter,0,0,0,0,43,-43,CT,23
2343,Ladder Room Catwalk Side,dexter,0,0,0,0,0,0,T,23
2344,Top Mid Right Side,dexter,0,0,0,0,0,0,CT,23
2345,Top Mid Right Side,dexter,0,0,0,0,0,0,T,23
2346,Left Side corner deep jungle,dexter,0,1,-1,0,100,-100,CT,23
2347,Left Side corner deep jungle,dexter,0,0,0,0,0,0,T,23
2348,Close Market door,dexter,0,0,0,0,0,0,CT,23
2349,Close Market door,dexter,0,0,0,0,0,0,T,23
2350,Back Left B Site From T's' Perspective,dexter,1,0,1,28,0,28,CT,23
2351,Back Left B Site From T's' Perspective,dexter,0,0,0,0,0,0,T,23
2352,Underpass,dexter,1,0,1,100,0,100,CT,23
2353,Underpass,dexter,1,1,0,100,100,0,T,23
2354,Snipers Nest,dexter,1,1,0,100,100,0,CT,23
2355,Snipers Nest,dexter,0,0,0,0,0,0,T,23
2356,Deep Catwalk,dexter,2,0,2,152,14,138,CT,23
2357,Deep Catwalk,dexter,0,0,0,0,0,0,T,23
2358,Top Mid,dexter,0,0,0,0,0,0,CT,23
2359,Top Mid,dexter,0,0,0,0,99,-99,T,23
2360,Right Side Platform,dexter,0,0,0,0,0,0,CT,23
2361,Right Side Platform,dexter,0,1,-1,0,48,-48,T,23
2362,CT Deep Catwalk Mid peek,dexter,1,1,0,80,100,-20,CT,23
2363,CT Deep Catwalk Mid peek,dexter,0,0,0,0,0,0,T,23
2364,Catwalk T Aparments Peek,dexter,0,0,0,0,0,0,CT,23
2365,Catwalk T Aparments Peek,dexter,0,1,-1,0,100,-100,T,23
2366,Ticketbooth ,syrsoN,3,3,0,247,300,-53,CT,27
2367,Ticketbooth ,syrsoN,0,0,0,0,0,0,T,27
2368,A Ramp,syrsoN,0,0,0,0,0,0,CT,27
2369,A Ramp,syrsoN,0,0,0,20,0,20,T,27
2370,Deep Palace,syrsoN,2,0,2,200,53,147,CT,27
2371,Deep Palace,syrsoN,1,0,1,183,0,183,T,27
2372,Catwalk Connector Peek,syrsoN,0,0,0,0,0,0,CT,27
2373,Catwalk Connector Peek,syrsoN,1,1,0,100,164,-64,T,27
2374,Top Balcony,syrsoN,0,0,0,0,0,0,CT,27
2375,Top Balcony,syrsoN,0,0,0,0,0,0,T,27
2376,Close Market door,syrsoN,1,0,1,78,23,55,CT,27
2377,Close Market door,syrsoN,0,0,0,0,0,0,T,27
2378,CT Side Apps,syrsoN,1,0,1,100,0,100,CT,27
2379,CT Side Apps,syrsoN,0,2,-2,0,199,-199,T,27
2380,CT Catwalk,syrsoN,0,0,0,0,0,0,CT,27
2381,CT Catwalk,syrsoN,1,1,0,53,46,7,T,27
2382,Triple Box,syrsoN,1,0,1,26,0,26,CT,27
2383,Triple Box,syrsoN,0,0,0,0,0,0,T,27
2384,Deep T Apps Underpass STairs,syrsoN,0,0,0,0,0,0,CT,27
2385,Deep T Apps Underpass STairs,syrsoN,0,0,0,0,0,0,T,27
2386,Top Connector,syrsoN,0,0,0,0,0,0,CT,27
2387,Top Connector,syrsoN,1,1,0,11,100,-89,T,27
2388,Deep T Apps,syrsoN,0,0,0,0,0,0,CT,27
2389,Deep T Apps,syrsoN,0,1,-1,0,128,-128,T,27
2390,Snipers Palace Peek,syrsoN,1,0,1,170,51,119,CT,27
2391,Snipers Palace Peek,syrsoN,0,0,0,0,0,0,T,27
2392,Inside Market Doors,syrsoN,0,1,-1,0,77,-77,CT,27
2393,Inside Market Doors,syrsoN,0,0,0,0,0,0,T,27
2394,A Site Exposed to Stairs Connector Cat,syrsoN,0,1,-1,0,100,-100,CT,27
2395,A Site Exposed to Stairs Connector Cat,syrsoN,0,0,0,0,0,0,T,27
2396,Mid Close Connector,syrsoN,0,0,0,0,0,0,CT,27
2397,Mid Close Connector,syrsoN,0,1,-1,0,100,-100,T,27
2398,Deep Catwalk,syrsoN,0,0,0,70,34,36,CT,27
2399,Deep Catwalk,syrsoN,0,0,0,0,0,0,T,27
2400,Top Mid,syrsoN,0,1,-1,0,100,-100,CT,27
2401,Top Mid,syrsoN,0,0,0,0,0,0,T,27
2402,CT Deep Catwalk Mid peek,syrsoN,0,0,0,67,0,67,CT,27
2403,CT Deep Catwalk Mid peek,syrsoN,0,1,-1,0,100,-100,T,27
2404,Left Side Platform,syrsoN,0,0,0,0,0,0,CT,27
2405,Left Side Platform,syrsoN,0,1,-1,0,61,-61,T,27
2406,T Palace Stairs Peek,syrsoN,0,0,0,0,0,0,CT,27
2407,T Palace Stairs Peek,syrsoN,1,0,1,15,0,15,T,27
2408,A Site,syrsoN,0,0,0,0,0,0,CT,27
2409,A Site,syrsoN,0,0,0,0,2,-2,T,27
2410,B site Market Plant,syrsoN,0,0,0,0,0,0,CT,27
2411,B site Market Plant,syrsoN,0,1,-1,0,8,-8,T,27
2412,Bench,syrsoN,0,0,0,0,0,0,CT,27
2413,Bench,syrsoN,0,0,0,0,0,0,T,27
2414,Back B Site Peeking Apps/Plat,syrsoN,0,0,0,0,0,0,CT,27
2415,Back B Site Peeking Apps/Plat,syrsoN,0,1,-1,0,100,-100,T,27
2416,Close A Ramp,syrsoN,0,0,0,0,0,0,CT,27
2417,Close A Ramp,syrsoN,0,1,-1,0,77,-77,T,27
2418,Ticketbooth ,saffee,0,1,-1,0,100,-100,CT,28
2419,Ticketbooth ,saffee,0,0,0,0,0,0,T,28
2420,Snipers Palace Peek,saffee,0,1,-1,27,100,-73,CT,28
2421,Snipers Palace Peek,saffee,1,2,-1,100,181,-81,T,28
2422,Underpass,saffee,0,2,-2,56,200,-144,CT,28
2423,Underpass,saffee,0,0,0,0,0,0,T,28
2424,Default A,saffee,2,1,1,197,100,97,CT,28
2425,Default A,saffee,0,0,0,0,131,-131,T,28
2426,CT Catwalk,saffee,0,0,0,0,0,0,CT,28
2427,CT Catwalk,saffee,0,2,-2,27,200,-173,T,28
2428,Stairs Palace Peek,saffee,1,0,1,21,0,21,CT,28
2429,Stairs Palace Peek,saffee,0,0,0,0,0,0,T,28
2430,T Spawn,saffee,1,0,1,100,0,100,CT,28
2431,T Spawn,saffee,0,0,0,0,0,0,T,28
2432,Triple Box,saffee,0,1,-1,7,125,-118,CT,28
2433,Triple Box,saffee,0,0,0,0,0,0,T,28
2434,Deep Jungle,saffee,0,0,0,0,0,0,CT,28
2435,Deep Jungle,saffee,0,0,0,0,0,0,T,28
2436,Back Right B Site from T's Perspective,saffee,0,1,-1,0,75,-75,CT,28
2437,Back Right B Site from T's Perspective,saffee,0,0,0,0,0,0,T,28
2438,CT Deep Catwalk Mid peek,saffee,0,0,0,59,0,59,CT,28
2439,CT Deep Catwalk Mid peek,saffee,0,0,0,0,0,0,T,28
2440,Top Mid towards Apps,saffee,0,0,0,0,0,0,CT,28
2441,Top Mid towards Apps,saffee,0,0,0,0,0,0,T,28
2442,Catwalk T Aparments Peek,saffee,0,0,0,0,0,0,CT,28
2443,Catwalk T Aparments Peek,saffee,0,0,0,0,0,0,T,28
2444,Inside Market Doors,saffee,0,1,-1,0,100,-100,CT,28
2445,Inside Market Doors,saffee,0,0,0,0,0,0,T,28
2446,Bench,saffee,0,1,-1,0,12,-12,CT,28
2447,Bench,saffee,0,0,0,0,0,0,T,28
2448,T Deep Apps Underpass/Apps Peek,saffee,0,1,-1,0,100,-100,CT,28
2449,T Deep Apps Underpass/Apps Peek,saffee,0,0,0,0,0,0,T,28
2450,Top Balcony,saffee,0,0,0,0,0,0,CT,28
2451,Top Balcony,saffee,1,1,0,100,100,0,T,28
2452,CT Outside Market,saffee,0,0,0,6,0,6,CT,28
2453,CT Outside Market,saffee,0,0,0,0,0,0,T,28
2454,A Site Exposed to Stairs Connector Cat,saffee,0,0,0,0,0,0,CT,28
2455,A Site Exposed to Stairs Connector Cat,saffee,0,1,-1,0,100,-100,T,28
2456,Deep Catwalk,saffee,0,0,0,0,0,0,CT,28
2457,Deep Catwalk,saffee,0,0,0,0,0,0,T,28
2458,CT Left Side,saffee,0,0,0,0,0,0,CT,28
2459,CT Left Side,saffee,0,0,0,0,0,0,T,28
2460,Firebox,saffee,0,0,0,0,0,0,CT,28
2461,Firebox,saffee,0,1,-1,0,58,-58,T,28
2462,Jungle Plant,saffee,0,0,0,0,0,0,CT,28
2463,Jungle Plant,saffee,1,1,0,143,100,43,T,28
2464,Ticketbooth ,apEX,2,0,2,129,0,129,CT,27
2465,Ticketbooth ,apEX,1,0,1,126,50,76,T,27
2466,Top Balcony,apEX,0,0,0,0,0,0,CT,27
2467,Top Balcony,apEX,1,0,1,133,0,133,T,27
2468,Close A Ramp,apEX,0,0,0,0,0,0,CT,27
2469,Close A Ramp,apEX,0,0,0,0,0,0,T,27
2470,A Ramp,apEX,0,0,0,0,0,0,CT,27
2471,A Ramp,apEX,0,1,-1,0,100,-100,T,27
2472,T Palace Stairs Peek,apEX,0,1,-1,0,100,-100,CT,27
2473,T Palace Stairs Peek,apEX,0,1,-1,38,100,-62,T,27
2474,CT Side Apps,apEX,0,0,0,0,0,0,CT,27
2475,CT Side Apps,apEX,1,0,1,87,20,67,T,27
2476,A Site Exposed to Stairs Connector Cat,apEX,0,0,0,0,0,0,CT,27
2477,A Site Exposed to Stairs Connector Cat,apEX,0,0,0,0,0,0,T,27
2478,Bottom Stairs,apEX,0,1,-1,49,100,-51,CT,27
2479,Bottom Stairs,apEX,0,1,-1,0,57,-57,T,27
2480,Snipers Nest,apEX,0,1,-1,234,153,81,CT,27
2481,Snipers Nest,apEX,0,0,0,0,0,0,T,27
2482,Bench,apEX,0,1,-1,0,47,-47,CT,27
2483,Bench,apEX,0,0,0,0,0,0,T,27
2484,Top Mid Right Side,apEX,0,0,0,0,0,0,CT,27
2485,Top Mid Right Side,apEX,0,1,-1,35,11,24,T,27
2486,Catwalk Connector Peek,apEX,0,0,0,0,0,0,CT,27
2487,Catwalk Connector Peek,apEX,0,0,0,0,0,0,T,27
2488,Right Side Connector,apEX,0,1,-1,0,68,-68,CT,27
2489,Right Side Connector,apEX,0,0,0,0,0,0,T,27
2490,Underneath B apps plat,apEX,2,0,2,228,0,228,CT,27
2491,Underneath B apps plat,apEX,0,0,0,0,0,0,T,27
2492,Close Market door,apEX,0,0,0,0,0,0,CT,27
2493,Close Market door,apEX,0,1,-1,51,78,-27,T,27
2494,Top Mid,apEX,0,0,0,0,0,0,CT,27
2495,Top Mid,apEX,0,0,0,0,14,-14,T,27
2496,Deep Catwalk,apEX,0,0,0,0,0,0,CT,27
2497,Deep Catwalk,apEX,0,0,0,0,0,0,T,27
2498,Mid Close Connector,apEX,0,0,0,0,0,0,CT,27
2499,Mid Close Connector,apEX,0,1,-1,22,100,-78,T,27
2500,CT Left Side,apEX,0,1,-1,79,100,-21,CT,27
2501,CT Left Side,apEX,1,0,1,41,0,41,T,27
